4.054920000000000052e-02 nan
5.820926099999999825e-02 nan
7.586932300000000240e-02 nan
9.352938399999999319e-02 nan
1.111894449999999979e-01 nan
1.288495070000000020e-01 nan
1.465095680000000067e-01 nan
1.641696300000000108e-01 nan
1.818296909999999877e-01 nan
1.994897519999999924e-01 nan
2.171498139999999966e-01 -1.290361278118032828e+01
2.348098750000000012e-01 -2.477846481919440080e+01
2.524699360000000059e-01 -1.462392795914950483e+01
2.701299979999999823e-01 -2.409738543819993239e+01
2.877900589999999870e-01 -4.079366896166521173e+01
3.054501199999999916e-01 -5.156255985490405891e+01
3.231101820000000235e-01 -4.419276269449519390e+01
3.407702429999999727e-01 -2.119858980718991504e+01
3.584303050000000046e-01 4.328481039062872071e+00
3.760903660000000093e-01 5.646454713959862204e+00
3.937504270000000139e-01 -2.374308366602804199e+00
4.114104889999999903e-01 -7.450667807622480154e+00
4.290705499999999950e-01 -1.064945559802371378e+01
4.467306109999999997e-01 -1.158720036157146538e+01
4.643906729999999761e-01 -1.029798221116006829e+01
4.820507339999999807e-01 -9.300522224998893250e+00
4.997107949999999854e-01 -9.090167471143480782e+00
5.173708569999999618e-01 -8.621868082881952944e+00
5.350309180000000220e-01 -7.518669380971935823e+00
5.526909800000000539e-01 -5.682904971950648587e+00
5.703510410000000030e-01 -4.161728269857825069e+00
5.880111019999999522e-01 -3.743481463276118859e+00
6.056711639999999841e-01 -3.982830505710317937e+00
6.233312250000000443e-01 -4.368873448745709709e+00
6.409912859999999935e-01 -4.708618983713769524e+00
6.586513480000000254e-01 -5.335043195218787559e+00
6.763114089999999745e-01 -5.527902365435430454e+00
6.939714700000000347e-01 -5.847302214759395156e+00
7.116315319999999556e-01 -5.282029405820253487e+00
7.292915930000000158e-01 -4.680087262372168766e+00
7.469516550000000477e-01 -4.207874740016947612e+00
7.646117159999999968e-01 -3.613905941996179649e+00
7.822717769999999460e-01 -2.840383911691581886e+00
7.999318389999999779e-01 -2.193354877477801779e+00
8.175919000000000381e-01 -1.782383506320698530e+00
8.352519609999999872e-01 -2.001082724884980735e+00
8.529120230000000191e-01 -1.925689349718410881e+00
8.705720839999999683e-01 -1.921273559343298132e+00
8.882321450000000285e-01 -1.877914183673190962e+00
9.058922069999999493e-01 -1.647397913660554991e+00
9.235522680000000095e-01 -1.505317522161618626e+00
9.412123300000000414e-01 -1.448519020538320490e+00
9.588723909999999906e-01 -1.574823347794520600e+00
9.765324520000000508e-01 -1.503551018456235511e+00
9.941925139999999717e-01 -1.500097684631178652e+00
1.011852575000000032e+00 -1.165990284659059739e+00
1.029512635999999981e+00 -1.273606030274088141e+00
1.047172698000000013e+00 -1.066851783509314089e+00
1.064832758999999962e+00 -1.155419661821753152e+00
1.082492819999999911e+00 -1.068424369670182728e+00
1.100152881999999943e+00 -1.044657213138528107e+00
1.117812942999999892e+00 -5.781411858325711250e-01
1.135473004999999924e+00 -7.214149563388403408e-01
1.153133066000000095e+00 -6.544381333992959071e-01
1.170793127000000045e+00 -5.699231155406110361e-01
1.188453189000000076e+00 -3.176371847053616193e-01
1.206113250000000026e+00 -4.432034953701915470e-01
1.223773310999999975e+00 -3.293154428407092382e-01
1.241433373000000007e+00 -1.639176253849683462e-02
1.259093433999999956e+00 -2.274881031090032479e-01
1.276753494999999905e+00 -9.920195912332019361e-02
1.294413556999999937e+00 2.806651824160937281e-01
1.312073618000000108e+00 1.064442404749428306e-01
1.329733679999999918e+00 1.393109649168309261e-01
1.347393741000000089e+00 5.143882459279325303e-03
1.365053802000000038e+00 1.091900019441141012e-01
1.382713864000000070e+00 1.574580480668572591e-01
1.400373925000000019e+00 2.501029841074284832e-01
1.418033985999999969e+00 1.437466175090094112e-01
1.435694048000000000e+00 3.561094262904944685e-01
1.453354108999999950e+00 2.425458732515650695e-01
1.471014169999999899e+00 2.264209699027119882e-01
1.488674231999999931e+00 1.811082380492408106e-01
1.506334293000000102e+00 1.382379108820472879e-01
1.523994354999999912e+00 1.674810292269910406e-01
1.541654416000000083e+00 1.576206637530503940e-01
1.559314477000000032e+00 1.689522062845654204e-01
1.576974539000000064e+00 -5.111375805870466138e-02
1.594634600000000013e+00 -1.398829370505723091e-01
1.612294660999999962e+00 2.162251821565064347e-01
1.629954722999999994e+00 7.514221250609409708e-03
1.647614783999999943e+00 5.553872285636174411e-02
1.665274844999999893e+00 2.826563886225841316e-01
1.682934906999999924e+00 1.517526742347286017e-02
1.700594968000000096e+00 1.058004965714047785e-01
1.718255029999999905e+00 1.833918778897611901e-01
1.735915091000000077e+00 6.586348583253709421e-02
1.753575152000000026e+00 2.306442622661961650e-01
1.771235214000000058e+00 5.759021788792750840e-02
1.788895275000000007e+00 -1.588747270326251737e-01
1.806555335999999956e+00 1.152689087773381971e-01
1.824215397999999988e+00 1.438908444448614432e-01
1.841875458999999937e+00 6.930779268405018456e-02
1.859535520000000108e+00 2.953583348827137911e-01
1.877195581999999918e+00 1.729940749948752909e-01
1.894855643000000089e+00 4.805736341494082353e-01
1.912515704999999899e+00 3.128971582342714441e-01
1.930175766000000070e+00 3.359909401025475972e-01
1.947835827000000020e+00 1.755185764884714672e-01
1.965495889000000052e+00 1.796392957065009455e-01
1.983155950000000001e+00 1.784719875615579099e-01
2.000816010999999950e+00 7.851606180430792392e-02
2.018476072999999982e+00 1.757744462471535485e-01
2.036136133999999931e+00 2.556454891913091387e-01
2.053796194999999880e+00 3.124050323052358635e-01
2.071456256999999912e+00 3.886564568195680636e-01
2.089116317999999861e+00 2.855448969398324266e-01
2.106776379999999893e+00 2.736819621794168711e-01
2.124436440999999842e+00 1.940028213326101536e-01
2.142096501999999791e+00 1.040057732641201937e-01
2.159756563999999823e+00 -3.664670130198288689e-02
2.177416625000000217e+00 1.826244579794433776e-02
2.195076686000000166e+00 -8.566316427419451429e-02
2.212736748000000198e+00 -4.336005017875521617e-02
2.230396809000000147e+00 -2.404534271271856483e-01
2.248056870000000096e+00 -1.030937129893487736e-01
2.265716932000000128e+00 -2.340591288148416993e-01
