0	-33.994641565840006	-34.15899201660337
1	-25.19615615112232	-25.18281990694306
2	-20.10502322717971	-20.357316944476114
3	-15.920484094169904	-16.19097492135461
4	-12.930639263801451	-13.310211438260716
5	-14.963711643435925	-15.471697553393808
6	-12.694364912357917	-13.1291616411007
7	-12.25319472595131	-12.588897906302778
8	-10.756136310307243	-11.18453682772199
9	-10.544691069382722	-10.844126184980041
10	-10.12819278743405	-10.298620645033147
11	-10.009677309091636	-10.169428510164556
