1.940491413447285707e+00 1.784256943294872055e+00
1.935051852616942458e+00 1.787216308028716893e+00
1.928892394558926915e+00 1.786725376452164449e+00
1.924207438167649498e+00 1.782678615667972366e+00
1.921038648112139979e+00 1.777356763675455920e+00
1.919024526443880996e+00 1.771499140427151620e+00
1.918175486991871903e+00 1.765363086888464439e+00
1.915362710858009576e+00 1.759843010238779426e+00
1.911397718764710429e+00 1.755083460906500470e+00
1.906923833550093983e+00 1.750798503221057123e+00
1.901845602137543167e+00 1.747251183459695989e+00
1.897763097540775989e+00 1.742593946085025047e+00
1.894740496065905777e+00 1.737197504432300477e+00
1.889362500045278059e+00 1.734123581098616418e+00
1.883571655734425310e+00 1.731921522529561219e+00
1.877769935459509654e+00 1.729748528890357129e+00
1.872094681582839426e+00 1.727265275181405491e+00
1.866990685640966374e+00 1.723757166990428358e+00
1.863441421594293379e+00 1.718679211236703308e+00
1.859288794448140880e+00 1.714081533172434169e+00
1.854916744102213189e+00 1.709692037728924863e+00
1.849895631493893244e+00 1.706064194900374531e+00
1.848706109746087733e+00 1.700019510553981483e+00
1.852882886511137972e+00 1.695444457484786227e+00
1.858634370947498837e+00 1.693141550066777246e+00
1.861760376315097387e+00 1.687804511488973258e+00
1.860811252403659077e+00 1.681692323842334247e+00
1.856208171133459484e+00 1.677545686963422877e+00
1.851601531940751721e+00 1.673403273552287684e+00
1.847405822106107598e+00 1.668844877476791888e+00
1.844100454779327825e+00 1.663604967032352944e+00
1.840370146092726644e+00 1.658658596249904527e+00
1.835586320880463029e+00 1.654723169185267295e+00
1.830258846852678145e+00 1.651561328701995679e+00
1.824857624929915323e+00 1.648526581836538885e+00
1.819344524750198921e+00 1.645701372769561299e+00
1.813241711740656514e+00 1.644634615918563858e+00
1.807097329419798504e+00 1.643872100300988182e+00
1.801675921671847647e+00 1.640886753911811491e+00
1.798054914299048512e+00 1.635860056477214775e+00
1.794926581219107309e+00 1.630512513490287585e+00
1.791585741009634081e+00 1.625295067516212777e+00
1.787297584177108378e+00 1.620825066195261455e+00
1.782795654068883184e+00 1.616569226673426618e+00
1.778685970494508384e+00 1.611933133381817651e+00
1.774633388049465132e+00 1.607247035952785508e+00
1.770546979988560032e+00 1.602590412883928339e+00
1.766375067207046623e+00 1.598010231309795470e+00
1.762305753352553017e+00 1.593338653612572431e+00
1.758317524538294485e+00 1.588597665409337223e+00
1.754154238057166415e+00 1.584009637349954813e+00
1.749624608021112193e+00 1.579782888914282868e+00
1.744339311492396405e+00 1.576550719427301184e+00
1.739180683304842212e+00 1.573123853747032230e+00
1.735394736206320454e+00 1.568219818697952128e+00
1.731593528502880730e+00 1.563333838088213135e+00
1.726427579372785015e+00 1.559914262539499052e+00
1.721512810728230036e+00 1.556163957193167136e+00
1.718687461233790570e+00 1.550652384071719903e+00
1.716779105726492949e+00 1.544759659822068754e+00
1.713598350797437719e+00 1.539443105121991451e+00
1.708151159382715223e+00 1.536497608348549981e+00
1.702022515896744581e+00 1.535607212262873444e+00
1.698365849607111011e+00 1.530640491236059164e+00
1.693107642331419083e+00 1.527373548455319918e+00
1.687309539343242015e+00 1.525205148245041498e+00
