6.685220000000000051e-02 nan
8.451695700000000366e-02 nan
1.021817150000000063e-01 nan
1.198464719999999956e-01 nan
1.375112300000000121e-01 nan
1.551759869999999875e-01 nan
1.728407449999999901e-01 nan
1.905055019999999932e-01 nan
2.081702599999999959e-01 nan
2.258350169999999990e-01 nan
2.434997750000000016e-01 2.559266287655090011e+01
2.611645320000000048e-01 5.065976589179538081e+00
2.788292900000000074e-01 -2.691086534760167126e+00
2.964940469999999828e-01 -1.951505928810700397e+00
3.141588049999999854e-01 -4.186667468676652959e+00
3.318235620000000163e-01 -7.987401338920035343e+00
3.494883200000000190e-01 -7.358161687157682707e+00
3.671530769999999944e-01 -1.880005613949766285e+00
3.848178340000000253e-01 3.637945731579634412e+00
4.024825919999999724e-01 3.904918236794078013e+00
4.201473490000000033e-01 1.992465236883351309e+00
4.378121070000000059e-01 -1.542947221403494495e-01
4.554768639999999813e-01 -2.179479156578281618e+00
4.731416219999999839e-01 -3.749409727418619553e+00
4.908063790000000148e-01 -4.738178695037676746e+00
5.084711370000000175e-01 -5.345995775741020140e+00
5.261358940000000484e-01 -5.568379504129580937e+00
5.438006520000000510e-01 -5.641730710621109424e+00
5.614654089999999709e-01 -5.411950776375416439e+00
5.791301669999999735e-01 -4.926191296647479234e+00
5.967949240000000044e-01 -4.161009658133915323e+00
6.144596820000000070e-01 -3.434307099042399614e+00
6.321244390000000379e-01 -3.083249499601270927e+00
6.497891970000000406e-01 -3.184242092468821284e+00
6.674539539999999604e-01 -3.477206124281943644e+00
6.851187109999999914e-01 -3.768159335716276814e+00
7.027834689999999940e-01 -3.923271834441564465e+00
7.204482260000000249e-01 -3.601337766409756114e+00
7.381129840000000275e-01 -3.447213189905943054e+00
7.557777409999999474e-01 -3.280328120397983938e+00
7.734424989999999500e-01 -3.038468611270078057e+00
7.911072559999999809e-01 -2.837762200038930871e+00
8.087720139999999835e-01 -2.446543378557148429e+00
8.264367710000000145e-01 -2.162201317875631190e+00
8.441015290000000171e-01 -1.849449168143763700e+00
8.617662860000000480e-01 -1.815399419803476633e+00
8.794310440000000506e-01 -1.745963056170577232e+00
8.970958009999999705e-01 -1.773206288669506137e+00
9.147605589999999731e-01 -1.808515914235851341e+00
